"duration","age","town_size","gender","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","attitude_government","ideology","interest","attention_check","post_emotion_good","post_emotion_happy","post_emotion_tired","post_emotion_tense","panas_1","panas_2","panas_3","panas_4","panas_5","panas_6","panas_7","panas_8","panas_9","panas_10","ft_inparty_supporter","ft_outparty_supporter","ft_govern_sup","ft_govern_opp","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","ft_neonazi","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","pids_1","pids_2","pids_3","pids_4","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3R","trait_4R","trait_5R","trait_6"
10.6166666666667,60,3,1,6,6,6,5,2,"opponent",5,5,2,5,5,6,2,2,6,4,4,2,7,4,4,6,6,99,1,4,96,99,1,70,5,50,48,3,1,5,3,1,4,5,1,1,"Control",7,7,7,1,1,1,1,1,7,7,7,6,1,7,7,6,1
14.2333333333333,49,4,1,4,5,5,3,4,"opponent",4,4,2,5,3,3,4,4,3,4,3,3,4,4,3,3,4,60,14,0,98,60,0,64,47,60,44,0,0,4,2,1,1,2,1,2,"Control",4,4,4,6,2,2,3,2,3,2,3,3,4,4,6,4,2
8.71666666666667,24,5,1,5,4,3,4,4,"opponent",5,2,2,4,2,4,2,4,4,4,3,3,4,3,4,3,4,56,64,4,82,61,54,41,48,13,27,11,10,3,3,5,4,2,5,5,"Control",6,4,4,3,4,4,4,4,6,6,6,3,4,1,4,1,4
36.4,34,1,1,6,4,4,3,4,"opponent",5,3,1,4,4,3,3,3,4,2,3,3,4,4,4,4,4,50,8,7,27,49,8,36,23,15,12,23,0,3,3,3,3,3,3,1,"Control",1,1,4,1,4,4,4,4,5,5,5,4,4,4,4,4,4
14.5333333333333,36,1,1,4,7,7,2,2,"opponent",5,4,2,7,7,7,7,5,6,1,6,3,5,6,6,7,6,70,30,30,51,70,10,51,51,5,25,51,10,4,3,4,2,4,3,1,"HappyQ",5,5,5,3,5,4,5,4,6,7,6,4,4,2,2,2,4
18.35,63,5,1,4,4,3,4,3,"supporter",7,4,2,4,3,5,4,4,4,4,3,4,4,4,3,4,4,96,2,95,90,96,0,3,98,3,69,10,1,4,3,2,2,4,2,5,"HappyQ",5,5,5,6,2,2,2,2,4,4,3,4,4,4,4,4,4
10.8666666666667,45,1,2,3,5,5,7,7,"supporter",8,6,2,6,6,7,7,5,7,5,5,1,6,7,7,7,7,100,0,100,0,100,0,0,100,0,0,100,0,1,5,1,5,3,1,5,"HappyP",7,7,7,7,1,1,2,1,3,1,3,1,1,7,7,7,1
9.15,28,2,2,3,7,4,2,7,"supporter",8,4,3,7,3,4,4,4,6,6,5,5,5,4,7,4,6,71,54,75,49,69,77,37,49,0,36,69,64,3,3,3,3,4,4,4,"Control",5,3,4,4,5,4,5,4,7,6,6,4,3,3,3,3,4
29.0833333333333,19,4,1,1,3,5,1,4,"opponent",3,4,2,2,2,1,3,4,5,7,5,1,3,7,6,6,6,80,11,13,82,83,11,69,23,23,50,60,8,5,2,2,1,3,1,2,"HappyQ",7,5,6,1,2,2,3,2,5,4,5,2,3,6,5,5,3
39.8,42,3,1,3,6,2,3,5,"opponent",5,4,5,7,3,7,6,5,5,5,5,5,5,5,5,3,5,45,57,30,31,40,38,40,61,44,41,17,41,4,3,4,4,4,4,2,"HappyQ",3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,4,4
23.1333333333333,66,4,2,6,5,4,3,6,"supporter",4,1,2,6,6,6,1,2,2,6,1,1,4,4,4,4,4,9,1,10,1,10,1,1,1,0,1,1,1,5,5,5,5,5,5,3,"HappyQ",6,6,6,5,1,1,1,1,1,1,1,1,1,7,7,7,1
11.15,52,3,1,6,7,6,7,7,"opponent",1,4,2,7,7,7,7,7,7,4,6,4,7,7,6,7,7,88,1,0,0,88,0,71,6,49,50,2,1,3,3,3,2,4,2,3,"Control",4,7,7,1,1,2,1,1,2,4,1,4,2,6,6,4,2
14.45,65,4,2,2,6,6,4,4,"supporter",6,5,2,6,5,4,4,3,4,3,4,3,4,4,4,4,4,51,19,58,54,58,35,55,51,51,48,47,24,2,4,2,3,4,2,2,"HappyQ",5,4,4,4,4,3,4,4,5,5,5,4,4,4,4,3,4
12.2666666666667,48,1,2,2,3,6,5,2,"opponent",5,3,2,6,6,5,6,4,4,4,4,4,4,4,4,4,4,100,0,0,100,99,0,49,52,2,66,0,1,3,4,1,3,2,1,2,"Control",7,7,7,1,1,1,1,1,1,1,1,1,1,7,7,7,1
20.3166666666667,36,1,1,5,7,7,5,6,"opponent",5,2,2,7,6,5,6,4,6,6,4,4,4,5,5,4,5,85,0,77,56,80,0,50,50,44,18,49,18,4,5,4,5,3,3,1,"HappyW",4,4,4,1,3,2,3,2,6,6,6,5,3,5,5,4,3
31.6,22,1,1,5,7,7,7,7,"supporter",10,5,2,7,7,7,7,6,6,6,6,6,6,6,6,6,6,97,10,100,17,93,15,2,100,15,47,35,8,3,3,3,3,3,3,2,"HappyW",7,7,7,7,1,1,1,1,4,4,4,4,4,4,4,4,4
8,46,3,1,2,7,7,7,7,"supporter",10,1,5,7,7,7,7,2,4,3,3,1,4,1,4,4,4,0,27,0,0,53,10,0,0,0,0,0,0,3,3,3,3,3,3,1,"Control",4,2,4,2,1,2,1,2,1,1,1,4,4,4,4,4,4
11.9333333333333,33,4,1,6,2,2,2,3,"opponent",10,5,2,3,3,2,2,4,4,4,4,4,4,2,2,4,4,94,1,96,6,99,1,1,96,29,3,66,19,2,4,3,4,3,1,2,"HappyQ",1,7,4,7,4,5,5,5,7,7,7,6,5,4,2,2,6
23.95,23,2,2,4,2,3,3,3,"opponent",2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,27,15,2,23,23,8,7,25,5,13,15,23,1,1,1,1,1,1,1,"HappyW",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16.0166666666667,57,1,1,6,7,7,7,7,"supporter",10,4,2,7,7,7,7,5,6,5,5,5,6,6,6,6,5,90,13,92,35,85,46,63,93,7,100,5,8,3,4,3,2,2,3,3,"Control",5,5,6,5,4,4,4,4,5,5,5,4,4,4,4,4,4
7.61666666666667,52,3,2,5,4,3,2,3,"opponent",5,4,2,4,3,2,3,3,4,3,3,3,4,4,2,3,4,67,17,49,52,71,3,55,45,56,50,2,2,3,3,2,2,1,1,1,"Control",4,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4
37.15,24,1,1,6,6,2,5,3,"supporter",7,4,2,6,2,5,3,6,5,5,6,3,6,4,6,6,6,35,20,30,30,20,15,20,50,10,30,5,10,4,3,5,2,4,4,2,"HappyW",4,4,5,5,3,3,3,3,4,7,4,5,3,4,6,4,4
15.95,62,2,2,3,5,5,4,6,"supporter",5,2,2,5,5,4,7,4,5,2,5,5,3,4,2,4,5,99,0,99,1,99,0,26,98,5,51,2,0,2,4,4,3,5,4,2,"HappyW",6,6,2,4,3,4,4,2,4,7,4,2,1,5,4,4,1
24.25,68,1,1,3,2,2,3,2,"opponent",1,6,2,5,6,2,5,5,6,3,5,4,4,4,5,6,5,98,1,2,98,99,1,98,22,72,94,1,1,5,2,3,1,4,1,2,"HappyW",7,7,7,7,4,5,5,5,5,5,5,1,4,7,7,4,2
25.0333333333333,47,5,1,6,5,3,3,2,"opponent",5,2,2,4,4,3,3,4,5,4,3,4,5,4,5,4,5,73,73,17,81,66,73,67,33,22,65,23,22,4,4,2,1,3,1,5,"HappyW",7,7,5,5,2,2,2,2,2,1,3,3,2,6,6,3,2
9.76666666666667,26,4,1,3,1,1,1,4,"opponent",0,1,2,2,2,2,5,4,3,1,2,3,5,4,1,1,5,99,0,0,93,99,0,100,0,38,37,48,20,4,4,1,3,4,2,1,"HappyP",4,3,7,3,1,2,2,1,3,1,2,1,1,6,6,6,1
6.88333333333333,24,1,2,5,7,7,7,7,"supporter",10,7,2,7,7,7,7,5,7,7,7,1,7,7,7,7,7,72,27,78,23,70,10,43,75,2,12,83,5,5,5,5,5,3,5,1,"HappyQ",7,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,1
12.1666666666667,67,5,1,3,5,5,4,5,"opponent",5,4,2,6,6,6,6,4,4,4,3,4,4,4,4,3,4,66,71,1,96,43,72,61,25,72,56,1,0,4,3,3,1,4,2,3,"HappyP",7,7,7,1,4,4,4,3,4,4,4,4,4,4,4,4,4
7.51666666666667,39,4,1,3,7,6,5,5,"supporter",10,5,2,7,7,6,6,5,7,6,6,6,6,5,6,6,6,80,77,84,76,79,80,69,76,50,73,65,43,3,3,3,3,3,3,1,"HappyW",5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4
34.5833333333333,51,2,1,4,6,6,5,5,"opponent",3,5,2,6,6,6,5,6,5,4,4,2,5,5,5,7,6,89,27,45,75,92,1,48,49,82,99,4,1,4,3,1,2,4,1,2,"Control",7,7,7,1,2,1,2,2,4,4,4,2,2,5,5,4,3
15.4,41,3,1,6,5,4,4,4,"opponent",6,3,2,5,5,4,4,4,5,3,4,4,4,4,4,3,4,54,7,5,49,49,22,15,43,20,61,9,5,4,3,3,3,3,2,5,"HappyP",5,5,3,5,2,2,3,2,4,5,4,5,1,7,7,4,2
23.3333333333333,48,4,1,2,7,7,7,7,"supporter",10,6,2,7,7,7,7,6,7,6,6,5,7,7,7,7,7,100,100,100,36,100,100,69,100,0,69,0,0,3,5,1,3,2,1,5,"HappyP",7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12.65,64,5,2,6,7,6,7,7,"opponent",4,5,2,7,6,7,7,4,5,4,3,4,4,4,4,4,4,81,4,3,77,85,6,69,30,48,48,2,2,2,1,2,1,1,1,2,"HappyP",5,6,6,6,2,2,3,2,4,4,4,1,2,6,6,6,2
17.5,58,3,1,6,5,4,6,4,"opponent",2,5,2,5,4,5,4,4,5,5,3,3,3,2,4,5,3,89,6,9,79,84,10,77,11,52,64,3,4,2,2,1,4,3,1,1,"HappyQ",5,3,4,5,3,2,3,3,2,1,3,3,4,5,5,5,5
18.45,73,1,2,3,6,6,4,5,"opponent",5,7,2,6,2,5,2,6,5,4,5,4,5,6,5,5,6,89,66,1,91,86,74,67,39,47,80,36,1,4,2,2,2,4,2,2,"HappyW",7,7,7,1,2,3,2,3,4,3,3,3,2,3,3,3,4
14.2333333333333,25,3,1,4,7,7,6,7,"opponent",6,1,5,7,7,3,1,6,6,6,6,6,6,6,6,5,6,60,70,25,37,55,67,59,50,49,64,52,29,4,3,4,2,4,2,2,"HappyW",2,2,2,1,3,2,4,3,7,7,7,4,4,4,4,4,4
11.25,40,1,2,2,7,7,4,2,"supporter",10,5,2,7,7,7,7,5,5,5,5,4,5,5,6,5,5,100,0,100,0,100,0,100,43,2,0,28,4,3,3,3,3,3,3,1,"HappyP",6,6,6,5,6,6,3,6,6,6,6,1,1,6,6,7,1
12.7333333333333,59,1,2,1,6,6,6,6,"opponent",5,5,2,7,7,7,7,5,6,4,1,4,6,5,6,6,7,100,0,0,100,100,0,80,50,67,100,0,0,3,3,1,5,4,1,5,"HappyW",7,7,7,7,1,1,1,1,4,4,4,2,1,7,7,7,1
13.6833333333333,69,3,1,3,5,1,2,2,"supporter",5,4,2,1,1,1,1,4,4,4,5,3,4,4,4,2,4,54,49,64,60,76,46,70,58,62,77,74,34,4,3,3,2,3,1,2,"HappyW",4,5,2,4,5,5,5,6,4,4,4,5,4,6,6,3,4
15.4,23,1,1,5,4,5,3,4,"opponent",5,1,2,5,5,3,4,4,4,4,3,3,4,3,5,4,4,50,37,47,46,43,39,47,35,46,50,36,0,3,3,2,2,3,2,1,"HappyQ",4,4,4,1,3,4,3,4,4,4,4,4,4,5,4,4,4
14.8666666666667,69,3,1,1,7,7,7,7,"opponent",8,4,2,7,7,7,7,7,7,4,4,4,7,4,4,6,7,100,0,0,100,99,0,100,100,100,100,1,0,1,1,1,1,1,1,4,"HappyP",7,7,7,7,4,4,4,4,7,7,7,2,4,7,4,4,4
9.1,37,4,1,6,6,7,4,6,"supporter",10,7,2,6,6,4,6,6,7,3,6,5,6,7,5,6,6,7,3,92,1,0,2,0,97,0,0,0,0,3,4,3,5,4,3,3,"HappyQ",7,7,7,7,1,1,1,1,4,4,4,1,1,6,7,6,1
15.6166666666667,69,3,2,6,5,5,4,5,"supporter",10,5,2,6,2,3,4,5,5,5,5,4,5,5,6,5,5,90,3,90,10,90,3,21,95,35,4,26,11,3,3,2,1,3,1,1,"HappyW",5,6,6,6,3,2,2,3,3,4,3,5,4,4,3,3,4
6.13333333333333,67,1,1,2,6,6,3,3,"supporter",10,4,2,6,6,3,3,4,5,4,4,2,5,4,4,4,4,51,91,97,7,91,86,8,92,50,8,4,11,3,4,4,3,3,3,4,"HappyP",4,5,4,4,4,5,4,4,7,7,7,4,4,4,4,4,4
27.2666666666667,71,1,2,2,4,4,5,2,"supporter",7,6,2,5,5,2,2,2,4,4,2,2,4,3,3,2,4,88,12,85,13,88,1,10,51,16,18,20,1,3,4,3,3,3,3,5,"HappyQ",7,7,6,4,4,4,2,2,4,4,4,4,4,6,4,2,3
14.85,52,2,2,3,7,7,4,3,"supporter",10,6,2,7,4,7,4,3,4,2,6,6,6,3,6,5,4,32,22,67,48,27,13,13,55,25,40,20,28,2,4,3,4,4,3,1,"HappyW",6,6,3,6,3,3,4,5,7,4,7,6,4,6,6,7,2
9.98333333333333,47,4,2,6,7,7,7,7,"opponent",3,4,2,7,7,7,7,4,5,5,4,4,5,5,5,5,5,74,20,26,58,78,23,69,23,51,55,19,23,3,2,1,3,2,1,1,"Control",6,4,4,2,3,2,4,2,4,4,4,2,2,6,6,6,1
17.0333333333333,24,3,2,3,7,7,5,5,"supporter",10,5,2,7,7,5,5,7,7,3,6,6,4,6,6,7,6,92,26,90,38,87,1,47,87,60,50,42,1,2,4,1,1,2,1,2,"HappyW",5,7,7,6,5,4,5,3,5,5,5,5,4,4,4,4,4
27.7333333333333,52,3,2,3,6,5,4,5,"supporter",7,5,2,6,6,5,6,4,5,1,3,3,3,6,6,5,6,53,31,52,14,55,3,4,37,27,49,4,0,2,4,1,4,1,1,2,"Control",5,4,4,4,1,2,2,2,3,4,3,2,2,5,5,5,2
15.65,52,3,2,6,4,4,2,2,"opponent",6,5,2,5,5,2,3,5,7,6,4,5,6,6,5,6,6,91,0,12,87,92,0,31,50,52,51,0,0,3,2,3,1,3,2,1,"HappyP",4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4
13.4833333333333,41,4,1,2,7,5,4,5,"opponent",5,1,2,7,6,4,2,4,4,3,3,3,3,3,4,4,3,60,34,50,48,84,27,55,52,51,61,50,0,3,2,2,3,4,2,3,"HappyQ",4,4,4,3,3,3,4,4,7,7,7,4,4,3,3,3,5
10.5333333333333,37,5,1,4,5,4,3,5,"opponent",3,5,2,5,4,4,3,4,5,5,4,4,5,4,5,4,5,87,3,1,85,90,2,77,30,8,93,2,3,4,4,3,3,4,3,5,"HappyQ",7,7,7,1,2,2,2,2,4,4,4,2,2,6,4,4,4
8.46666666666667,23,3,1,6,5,5,3,4,"opponent",7,4,2,5,2,3,2,4,5,5,4,3,5,4,4,4,5,89,29,26,47,89,28,40,54,32,30,43,0,3,3,1,3,3,1,1,"HappyW",3,5,3,3,3,3,3,3,4,4,4,3,2,5,5,4,4
10.4833333333333,26,5,1,6,4,2,2,3,"opponent",3,5,2,4,4,2,3,4,2,4,3,4,3,4,6,3,4,50,1,26,50,50,0,50,50,43,75,0,0,1,1,1,1,1,1,1,"Control",3,2,4,1,2,2,2,2,4,4,3,2,2,4,4,2,3
10.1833333333333,28,4,2,6,2,2,2,3,"opponent",10,6,2,2,2,2,3,3,5,4,3,3,5,4,5,5,5,94,0,4,60,100,0,0,100,50,0,70,0,5,4,1,5,2,1,2,"Control",7,4,7,7,1,1,1,1,4,2,3,1,1,7,7,5,2
6.4,31,3,1,6,7,7,3,3,"supporter",5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,24,68,14,32,21,19,6,5,11,24,20,3,3,3,3,3,3,3,1,"HappyW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9.21666666666667,19,1,1,3,1,4,1,2,"opponent",4,2,2,4,4,1,4,1,1,1,1,1,1,1,1,1,1,38,0,24,78,58,0,43,47,73,63,0,0,3,1,4,1,1,3,3,"Control",5,5,6,1,1,1,2,2,2,3,2,2,4,4,4,4,4
10.6333333333333,59,1,1,6,6,5,6,6,"opponent",5,5,2,6,6,6,6,4,4,4,4,3,4,4,4,4,4,67,1,1,86,65,1,50,18,50,51,0,1,3,3,3,2,3,1,2,"HappyQ",7,7,5,6,5,5,5,5,7,7,7,6,6,3,4,1,5
10.9833333333333,33,1,2,5,3,3,3,4,"opponent",8,6,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,80,24,74,53,73,21,24,87,29,26,76,25,4,3,3,3,4,4,1,"HappyP",3,3,3,3,3,3,4,4,4,4,4,5,5,4,4,4,5
14.95,50,1,2,6,6,5,5,5,"supporter",5,4,2,6,5,5,5,5,5,4,5,5,5,5,5,5,5,92,6,63,9,92,4,50,50,21,72,21,3,3,4,3,4,4,3,1,"Control",5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5
24.1333333333333,41,1,1,2,7,7,7,7,"supporter",10,3,2,7,7,7,7,4,4,4,4,4,4,4,4,4,4,53,43,55,55,48,53,55,55,33,33,43,50,3,3,3,3,3,3,3,"HappyW",4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4
33.5333333333333,44,3,2,5,6,6,6,6,"opponent",2,3,2,6,6,6,6,5,5,4,4,5,5,5,5,5,5,86,1,1,87,87,1,71,26,41,78,63,27,3,2,1,2,2,1,2,"HappyP",2,2,7,7,5,5,5,5,3,3,4,2,4,6,5,6,4
13.3166666666667,62,1,1,4,5,5,3,4,"opponent",5,3,2,5,5,4,5,3,4,4,2,3,4,3,5,4,4,95,0,0,97,90,0,50,50,51,51,0,0,3,2,2,2,3,1,2,"HappyW",5,5,7,5,1,2,1,1,4,3,3,2,2,2,6,2,2
11.1,19,3,1,1,2,3,2,4,"opponent",10,1,2,1,3,2,3,2,4,3,3,3,2,2,1,2,5,84,16,12,98,72,15,41,68,49,63,53,15,4,3,2,3,3,2,2,"HappyQ",7,7,7,1,3,3,3,3,5,5,5,4,4,4,4,5,3
9.31666666666667,21,1,2,3,7,7,7,7,"supporter",10,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,0,0,100,0,100,0,42,0,0,0,5,5,5,5,5,5,5,"HappyQ",1,1,1,1,7,7,7,7,7,7,7,4,4,4,4,4,4
32.1333333333333,48,3,1,4,4,5,6,4,"opponent",5,1,2,4,4,6,5,4,4,4,4,4,4,4,4,4,4,1,0,0,99,0,0,0,1,0,1,0,0,3,3,3,3,3,3,2,"HappyQ",4,4,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4
34.3,23,1,1,5,4,4,2,3,"opponent",4,3,2,5,4,3,4,5,6,4,4,4,5,3,4,5,5,52,46,45,45,53,50,52,47,33,32,50,0,5,1,5,5,5,5,4,"HappyP",4,3,3,4,4,4,4,4,7,7,7,7,7,1,7,1,7
14.4333333333333,23,1,1,3,4,4,3,2,"supporter",6,5,2,4,4,4,2,1,7,4,4,3,7,4,2,1,7,86,49,64,59,97,49,50,50,24,90,38,0,2,3,1,1,5,1,1,"Control",4,5,5,5,4,3,4,5,7,7,7,4,4,4,4,4,4
18.7,60,1,1,4,5,4,4,3,"opponent",5,4,2,5,3,4,2,5,5,4,4,4,4,5,5,4,5,72,15,17,70,50,17,49,35,49,66,4,0,3,4,2,2,4,2,1,"HappyQ",5,4,4,4,4,3,4,3,4,4,3,4,3,3,4,4,4
11.8833333333333,26,4,1,3,7,7,4,7,"opponent",10,4,2,7,7,4,7,6,6,5,4,4,6,6,5,4,6,95,0,4,95,95,1,21,95,78,70,52,0,3,3,1,1,2,1,4,"HappyP",7,7,7,4,4,3,2,2,4,6,4,3,3,3,3,3,4
18.2333333333333,44,3,2,6,4,4,3,5,"supporter",8,7,2,4,4,3,4,4,3,3,3,3,5,3,3,4,3,97,6,96,3,97,5,35,87,2,32,52,1,1,5,2,4,3,2,3,"Control",7,7,7,4,2,2,2,2,6,6,6,4,4,3,6,5,3
18.9166666666667,48,3,1,3,6,7,6,6,"supporter",6,4,2,7,7,7,7,7,6,2,6,6,5,6,6,6,5,65,30,75,16,71,27,49,46,33,48,50,1,3,3,1,2,3,1,3,"HappyP",4,5,5,4,5,4,5,5,4,6,4,4,4,4,4,4,4
11.0666666666667,27,1,1,6,7,7,7,7,"opponent",5,4,2,7,7,7,7,6,7,7,4,4,7,5,7,7,7,80,80,80,80,70,20,80,80,10,100,80,0,2,1,1,1,1,1,1,"HappyQ",1,1,4,1,6,6,6,6,7,7,7,7,6,1,1,1,6
12.2166666666667,68,1,1,4,7,7,7,7,"supporter",5,4,2,7,7,7,7,6,6,3,5,4,5,6,6,6,6,51,4,51,47,52,5,47,60,39,12,6,6,3,3,2,3,4,1,2,"HappyP",4,4,4,4,5,5,5,5,6,6,6,5,5,4,4,3,5
7.1,56,1,1,1,3,4,3,4,"opponent",8,2,2,3,4,4,5,3,5,2,1,2,4,3,2,1,4,91,25,50,51,90,31,32,69,39,26,15,17,2,2,1,3,4,1,1,"HappyQ",1,2,4,2,4,5,4,4,5,5,5,4,4,2,2,4,5
9.3333333333334,33,1,2,3,7,7,1,7,"opponent",10,4,2,1,7,7,1,4,4,4,4,4,4,4,4,4,4,47,47,47,47,47,47,47,35,47,47,35,31,2,3,2,2,4,3,2,"HappyP",4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,3,3
14.1833333333333,24,3,2,5,5,4,5,6,"supporter",7,6,2,6,4,5,2,4,4,3,3,4,3,3,4,3,3,74,5,62,40,85,10,25,75,5,5,45,5,2,5,1,3,3,1,1,"HappyP",2,2,4,1,2,3,3,2,4,3,4,4,3,5,5,4,3
13.0666666666667,29,1,1,3,5,7,2,3,"supporter",7,5,5,5,7,2,3,5,6,1,5,5,5,6,4,6,6,75,36,76,22,69,19,32,58,30,66,88,32,2,2,2,3,3,3,2,"Control",5,5,5,4,2,2,2,3,4,4,4,4,4,4,4,4,4
19.1166666666667,60,1,2,2,5,6,7,5,"supporter",10,6,2,6,7,6,6,4,5,4,5,5,6,6,3,7,6,99,5,93,8,98,4,55,79,25,32,9,3,1,3,1,2,2,1,2,"HappyW",7,7,7,7,1,1,1,2,4,4,4,2,2,1,1,2,1
6.83333333333333,49,5,2,6,5,6,5,5,"supporter",5,5,2,5,6,6,5,4,5,4,5,5,4,5,4,5,5,76,83,10,97,85,74,47,12,64,43,18,34,3,4,3,3,3,3,3,"HappyQ",2,2,1,2,6,6,6,6,4,4,4,5,4,4,4,4,4
17.5166666666667,30,4,1,5,7,5,7,7,"opponent",7,1,2,7,6,6,7,5,4,3,3,3,1,3,5,5,6,88,0,1,100,83,0,53,53,13,0,0,0,3,4,3,1,2,2,5,"HappyW",4,6,4,4,6,6,6,6,4,4,4,1,1,1,1,1,1
20.4166666666667,56,2,2,3,7,7,7,7,"opponent",8,7,2,7,7,7,7,7,7,6,6,4,6,6,6,7,6,80,15,40,70,80,5,30,75,50,65,30,1,1,1,1,1,1,1,1,"HappyQ",7,7,7,1,4,4,4,4,6,6,6,4,4,4,4,4,4
28.4833333333333,53,3,2,2,2,2,3,4,"opponent",1,6,2,2,2,3,4,3,5,5,4,5,4,3,3,3,6,80,15,0,70,75,0,90,10,50,35,10,0,3,2,1,2,4,1,1,"HappyP",7,7,6,4,2,2,3,3,3,1,2,2,2,6,6,3,2
9.45,28,3,1,6,5,4,3,4,"opponent",4,3,2,5,6,5,6,6,6,6,4,6,6,6,6,6,6,89,0,29,88,95,8,60,38,10,54,24,10,3,2,3,1,4,2,1,"HappyP",5,5,4,2,4,3,4,3,5,6,5,4,3,3,3,3,3
17.9333333333333,61,3,1,4,7,7,5,5,"supporter",6,7,5,7,7,6,6,6,6,4,5,5,6,6,5,7,5,100,0,99,4,4,3,4,22,3,1,100,9,4,3,2,5,3,1,4,"Control",7,7,7,7,1,1,1,1,2,1,2,7,2,7,7,7,7
12.1,34,1,2,2,5,5,5,5,"opponent",6,4,2,4,4,4,4,4,4,4,4,4,5,5,5,4,4,89,1,3,85,70,2,49,59,5,47,51,7,3,3,3,3,3,3,3,"HappyW",4,7,7,1,4,4,4,4,3,3,3,1,1,5,4,5,1
6.13333333333333,25,2,2,4,5,4,5,6,"opponent",5,4,3,5,4,5,6,6,6,6,6,6,6,6,6,6,6,50,39,0,70,58,31,47,53,33,26,50,6,4,4,4,4,4,4,3,"HappyW",5,4,5,1,4,5,4,5,5,4,5,5,3,6,6,5,3
11.1333333333333,46,4,1,6,3,3,1,1,"opponent",5,4,2,2,2,1,1,4,4,7,4,4,4,5,2,4,4,48,8,5,60,63,3,28,24,3,64,3,4,3,4,3,1,3,1,1,"HappyW",4,4,4,1,1,1,3,1,2,2,2,4,4,4,4,4,4
17.9666666666667,38,5,1,6,6,3,2,3,"opponent",1,1,2,4,4,2,3,1,3,5,1,1,4,1,2,1,6,2,2,2,91,49,1,48,2,93,49,4,30,1,1,1,2,5,1,1,"Control",1,5,5,1,1,1,1,1,2,4,4,1,1,7,7,1,1
5.28333333333333,47,1,2,4,6,7,6,6,"supporter",9,5,2,7,6,6,7,5,5,6,6,6,5,6,5,6,7,81,90,81,86,71,76,64,65,74,66,88,79,4,4,4,5,4,5,4,"HappyP",6,6,6,5,5,5,6,6,6,6,7,6,6,6,7,5,5
12.95,27,4,1,6,7,7,7,7,"supporter",10,1,2,7,7,7,7,7,7,5,6,4,7,7,6,5,6,85,0,40,90,75,0,55,56,60,77,55,29,4,4,4,4,4,4,3,"Control",4,5,5,4,4,6,5,5,4,4,5,3,4,4,4,6,4
29.55,54,5,1,3,7,5,6,6,"opponent",3,7,1,7,6,6,6,5,5,4,4,3,6,3,5,6,5,99,1,1,99,99,0,92,49,23,47,0,0,2,2,1,1,3,1,1,"HappyQ",6,7,7,5,2,2,2,2,2,2,1,1,1,7,6,7,1
7.88333333333333,20,3,2,4,5,6,6,6,"opponent",0,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,72,34,6,73,46,40,56,38,16,40,20,3,3,3,3,3,3,2,3,"HappyW",4,6,4,2,4,4,4,4,5,5,5,4,4,4,4,4,4
6.25,23,1,1,4,7,7,7,7,"supporter",10,5,2,7,7,7,7,6,6,5,5,3,3,4,3,5,3,0,100,100,14,100,85,100,100,100,0,0,100,4,4,3,2,2,4,4,"HappyP",5,5,4,3,5,2,5,4,3,3,3,5,2,5,5,5,3
12.7,31,4,1,4,4,3,3,3,"opponent",4,5,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,99,1,99,100,98,1,99,0,48,48,2,2,3,3,3,3,3,3,2,"HappyW",7,7,7,1,1,1,1,1,3,1,3,3,3,5,3,5,3
9.31666666666667,28,2,1,5,3,3,2,2,"opponent",1,1,2,2,2,2,2,3,6,6,4,3,5,3,6,4,7,52,1,3,51,52,4,51,2,52,2,1,1,5,2,1,1,3,1,1,"HappyQ",6,6,4,1,1,1,1,1,1,1,1,1,1,7,7,7,1
13.7833333333333,55,5,1,6,4,6,6,6,"opponent",5,4,2,4,6,6,6,3,5,4,3,3,5,3,2,1,5,90,0,0,100,90,0,80,10,50,100,0,0,1,1,1,1,1,1,2,"HappyP",7,7,7,4,6,2,6,5,6,6,6,1,5,6,6,4,6
