"duration","age","gender","race","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","pids_1","pids_2","pids_3","pids_4","ideology","interest","attention_check","post_emotion_good","post_emotion_happy","post_emotion_tired","post_emotion_tense","panas_1","panas_2","panas_3","panas_4","panas_5","panas_6","panas_7","panas_8","panas_9","panas_10","ft_rep_sup","ft_dem_sup","ft_rep","ft_dem","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_neonazi","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","partisanship","condition"
3454,57,0,6,6,7,5,3,4,7,3,6,4,5,5,2,6,6,5,6,6,6,6,6,6,6,6,6,6,6,40,81,10,85,50,66,100,80,0,6,6,6,6,7,7,7,6,6,6,2,2,2,1,1,1,1,1,1,1,"Democrat","HappyW"
973,40,1,2,6,6,6,6,6,7,7,7,6,9,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,86,13,81,68,34,92,66,5,2,4,2,4,4,4,4,3,2,2,6,6,6,1,1,2,1,3,3,2,"Democrat","HappyP"
1178,44,0,6,3,5,6,6,7,6,7,7,6,9,5,2,6,7,6,5,7,6,6,6,7,5,6,6,7,7,92,91,88,90,75,81,68,89,88,7,6,6,7,7,6,7,5,7,6,7,7,7,4,5,4,5,5,4,2,"Democrat","HappyQ"
451,35,0,6,6,3,4,3,3,6,5,5,7,2,7,2,3,4,3,3,3,4,4,5,4,5,3,3,3,4,25,85,5,80,85,30,65,65,0,4,3,4,4,5,4,5,4,2,5,6,5,5,2,2,1,1,4,1,1,"Democrat","HappyP"
252,42,1,6,7,6,6,6,6,6,6,6,6,3,3,2,6,6,6,6,5,5,6,3,5,6,3,4,5,6,0,92,0,87,81,1,80,93,0,2,2,2,2,4,4,4,2,2,2,6,6,5,1,1,1,1,1,1,1,"Democrat","HappyQ"
290,36,0,6,6,7,7,7,7,7,7,7,4,10,5,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,0,100,0,0,100,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,3,3,3,3,3,3,1,"Republican","HappyP"
391,47,0,6,7,4,4,4,4,4,4,4,4,6,2,2,5,7,6,4,4,4,4,4,4,4,4,4,4,4,56,39,46,41,43,59,40,43,23,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,"Democrat","HappyP"
842,34,1,4,3,5,3,1,3,5,5,5,3,5,4,2,5,4,1,3,5,5,5,3,5,5,5,5,4,5,39,74,35,74,41,67,32,76,20,3,3,3,3,4,4,4,3,3,3,5,5,5,4,3,5,5,4,4,2,"Democrat","Control"
582,51,0,6,7,7,6,2,7,5,2,4,1,6,4,2,7,6,1,7,3,7,7,4,1,6,1,6,4,7,55,50,35,40,25,55,80,29,0,6,6,6,7,7,7,7,4,2,5,1,1,1,2,1,1,2,1,1,1,"Republican","HappyW"
292,42,0,4,7,7,7,7,7,7,7,7,7,10,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,7,7,7,7,7,7,7,7,7,7,7,7,1,5,5,5,5,5,1,5,"Democrat","HappyQ"
359,52,0,6,7,7,6,4,6,7,4,7,5,10,7,2,6,6,5,5,5,7,7,5,5,7,5,6,7,7,100,0,100,0,0,100,50,50,53,1,1,1,1,1,4,4,3,1,2,5,7,6,5,3,3,3,3,1,2,"Republican","HappyQ"
441,39,0,6,6,7,7,7,7,7,6,7,1,10,5,2,7,7,7,7,4,6,1,1,3,7,6,4,1,7,100,0,100,0,0,100,50,0,0,4,4,3,4,4,6,4,1,1,1,7,7,5,1,3,1,5,2,1,2,"Republican","Control"
334,27,1,5,6,2,2,1,1,7,6,7,7,0,7,2,3,3,1,1,4,5,4,4,4,5,4,5,4,5,0,100,0,94,100,0,100,100,0,1,1,1,1,4,1,1,1,1,4,7,7,7,1,1,1,1,1,1,5,"Democrat","HappyP"
630,34,0,6,7,7,7,7,7,7,7,7,7,0,7,2,7,7,7,7,4,4,4,4,4,4,4,4,4,4,56,69,36,78,79,44,81,68,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Democrat","HappyW"
506,45,0,6,6,5,4,4,5,7,7,7,7,0,7,2,5,4,4,5,3,6,4,3,4,5,5,3,3,5,0,100,0,85,100,0,90,85,0,1,1,1,1,2,3,2,2,1,1,7,6,5,4,1,1,1,1,1,1,"Democrat","HappyW"
466,40,1,4,3,7,7,1,7,2,1,1,1,10,4,2,7,7,7,7,4,4,4,4,4,4,4,4,4,4,0,96,0,75,58,12,100,89,0,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,4,3,1,3,1,"Democrat","Control"
576,50,0,6,6,6,6,6,6,6,6,6,6,10,7,2,6,6,6,6,5,5,5,5,5,5,5,5,5,5,90,10,89,0,30,92,52,15,8,2,1,4,1,2,2,2,4,1,4,6,7,6,5,3,2,5,3,2,3,"Republican","HappyQ"
851,60,0,6,6,7,7,5,7,6,5,6,5,8,5,2,7,7,6,7,6,6,3,5,4,7,5,6,5,6,87,92,91,0,14,89,55,18,0,3,2,4,2,7,7,7,3,1,3,7,5,5,1,2,1,2,1,1,1,"Republican","Control"
4789,63,0,6,3,4,2,1,2,2,7,6,1,5,2,2,4,4,1,1,4,3,4,3,5,3,4,4,4,3,88,51,93,51,51,51,3,42,51,6,6,6,6,7,7,7,4,3,3,6,5,4,3,3,3,2,4,2,2,"Republican","Control"
1358,53,0,6,7,7,7,1,7,6,5,6,1,7,5,2,7,7,1,7,4,6,6,3,4,7,3,7,5,7,50,50,90,0,20,80,75,40,0,5,5,5,4,6,6,6,4,1,5,7,2,2,1,4,1,3,1,1,1,"Republican","HappyQ"
381,26,1,5,6,4,4,5,4,4,4,4,4,2,6,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,72,39,72,80,34,71,70,34,4,4,4,4,2,3,3,4,4,4,4,4,4,3,3,3,3,3,3,1,"Democrat","HappyW"
341,42,1,6,7,6,6,4,5,6,4,5,5,3,6,2,6,6,5,5,4,5,5,4,4,5,4,4,4,5,40,70,40,70,60,40,60,70,0,5,5,5,5,6,6,6,4,4,4,4,4,4,2,1,1,1,1,1,2,"Democrat","HappyP"
342,46,1,6,6,6,6,3,4,7,4,7,4,9,7,2,6,6,3,4,5,6,6,4,5,6,4,5,5,7,77,25,71,4,17,75,43,15,0,2,2,4,2,5,6,6,3,2,2,7,7,6,2,1,1,1,1,1,1,"Republican","Control"
353,37,1,6,7,6,6,2,6,2,5,5,1,5,4,2,6,6,4,7,4,4,4,4,4,4,2,4,4,5,48,46,41,44,40,35,51,58,0,6,6,6,4,5,5,5,5,5,5,4,4,3,2,1,1,2,1,1,1,"Republican","HappyP"
449,51,1,6,7,3,6,1,5,7,6,7,5,9,4,2,3,6,2,5,5,6,6,5,5,6,5,4,5,6,76,4,73,0,1,72,61,1,0,1,2,2,2,5,5,5,4,3,1,6,7,5,4,4,2,4,4,1,1,"Republican","HappyP"
372,50,1,6,6,4,3,1,3,5,5,5,4,4,4,2,3,3,1,3,2,5,5,2,3,6,3,5,5,5,22,68,25,61,72,31,40,44,6,2,2,2,2,4,4,4,3,2,3,5,6,5,5,5,2,4,5,1,1,"Democrat","HappyQ"
389,39,1,6,7,5,4,3,3,5,3,6,2,8,6,2,6,6,6,6,2,5,3,3,1,2,2,1,1,5,78,38,82,40,41,82,78,35,17,6,6,6,6,7,7,7,6,5,5,4,4,3,1,1,1,2,1,1,1,"Republican","HappyP"
422,53,1,6,3,7,7,6,7,6,6,6,3,8,4,2,7,7,6,7,6,7,6,4,7,7,4,7,4,7,84,82,80,76,67,87,67,16,1,6,6,6,6,7,7,7,7,6,6,2,1,1,1,1,1,1,2,1,1,"Republican","HappyQ"
509,54,1,6,3,6,5,2,5,6,6,7,5,10,1,2,7,5,2,6,6,6,4,4,2,2,2,4,3,6,100,0,99,1,1,100,1,25,0,1,1,1,1,4,4,4,1,1,1,7,7,7,4,3,1,3,3,1,1,"Republican","Control"
332,47,1,6,7,6,6,6,6,5,5,5,5,2,3,2,6,6,6,6,3,5,4,3,3,5,2,5,4,5,22,86,17,86,85,43,62,81,0,6,6,6,4,3,5,5,4,3,5,5,5,3,2,1,1,1,2,1,1,"Democrat","HappyQ"
439,43,1,6,3,7,7,4,7,6,6,7,4,10,2,2,7,7,4,7,7,7,7,6,6,7,4,4,1,7,100,0,100,0,0,50,60,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,1,"Republican","Control"
266,31,1,6,7,7,7,1,7,4,4,7,4,0,7,2,7,7,1,7,4,4,4,4,4,4,4,4,4,4,46,51,51,99,100,51,96,99,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,1,1,1,"Democrat","Control"
185,42,1,6,7,3,5,5,4,4,5,4,5,9,2,3,5,5,4,4,6,5,5,4,5,4,5,5,6,5,60,34,45,83,44,45,66,60,64,5,6,6,5,6,5,5,5,6,5,5,6,4,3,5,4,4,4,4,3,"Democrat","HappyQ"
689,24,1,6,6,4,4,2,4,4,6,7,6,2,4,2,5,5,3,5,1,5,4,3,5,4,1,4,3,2,2,96,2,90,94,4,75,81,0,2,2,3,2,2,2,6,3,2,2,5,7,4,3,1,1,1,3,1,3,"Democrat","HappyW"
641,51,1,6,6,7,7,5,7,6,6,6,4,8,4,2,7,7,5,7,4,4,4,4,4,4,4,4,4,4,67,31,69,9,51,66,51,26,26,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4,3,1,1,"Republican","HappyW"
397,49,1,6,6,7,7,6,7,5,4,4,4,7,5,2,7,7,6,7,4,5,6,4,6,6,5,6,4,5,57,46,59,35,46,53,27,56,46,4,4,4,4,4,4,4,4,3,4,5,5,3,4,5,1,1,3,1,1,"Republican","HappyW"
301,23,1,6,6,3,3,1,1,2,3,4,3,4,2,2,2,2,1,2,2,4,3,3,2,5,6,2,1,6,75,26,90,29,16,30,18,32,0,3,3,3,3,7,7,7,4,3,2,5,5,6,4,4,5,1,5,3,1,"Republican","Control"
364,32,1,6,7,4,3,1,4,4,5,6,5,2,1,2,4,3,1,3,1,3,3,1,1,3,1,2,1,3,12,85,17,80,83,13,63,72,0,4,3,3,4,4,5,5,3,1,4,5,6,4,3,1,3,5,2,2,1,"Democrat","HappyW"
277,37,1,6,6,6,6,5,6,6,6,6,5,8,6,2,6,6,7,4,5,5,5,5,6,5,6,5,5,6,79,51,83,32,32,86,28,38,33,2,2,2,2,5,6,6,6,6,5,5,5,5,3,4,5,4,4,4,1,"Republican","HappyQ"
341,31,1,6,7,7,7,3,7,5,3,4,2,6,3,2,7,7,3,7,5,5,3,4,3,4,3,5,5,4,44,46,45,44,60,56,55,56,0,4,4,4,4,7,7,7,4,4,4,4,4,4,2,2,2,2,2,2,2,"Republican","HappyP"
696,39,1,6,7,5,5,4,7,6,5,4,4,7,2,2,5,4,4,7,1,3,2,2,1,5,1,6,4,4,44,72,30,60,63,40,66,70,0,4,4,3,4,6,6,6,5,5,5,5,5,5,3,3,2,1,4,2,1,"Democrat","HappyP"
502,49,1,6,3,5,6,3,5,7,5,7,5,0,7,2,6,6,4,6,5,6,4,3,3,5,4,5,6,4,13,100,2,100,100,6,91,92,0,2,2,2,1,4,3,3,1,1,3,7,6,5,2,1,1,1,1,1,2,"Democrat","HappyW"
939,40,1,6,3,1,1,1,1,7,7,7,7,10,7,2,1,1,1,1,4,7,7,4,4,7,4,7,4,7,99,57,99,59,0,99,8,0,0,2,1,2,1,5,5,5,5,1,1,7,7,5,3,5,1,4,5,1,2,"Republican","HappyQ"
375,53,1,6,6,7,7,2,6,6,6,6,2,1,7,2,7,7,3,7,6,7,6,6,6,6,6,6,4,6,39,93,36,94,91,41,93,100,0,2,3,3,2,4,4,4,4,1,3,7,4,4,1,1,1,1,2,1,1,"Democrat","HappyW"
467,31,1,6,6,4,4,1,3,2,4,6,3,3,2,2,5,5,2,5,4,4,4,1,4,4,2,4,1,4,24,81,6,61,82,21,72,72,0,4,4,4,4,3,3,7,4,2,4,6,4,4,1,1,1,5,1,1,1,"Democrat","HappyP"
174,29,1,4,6,7,7,7,7,5,6,7,5,9,6,4,7,7,7,7,5,7,7,6,6,6,6,6,6,6,68,83,91,75,78,77,87,83,90,6,7,7,7,6,7,7,7,6,7,7,6,5,4,5,4,4,4,5,1,"Republican","HappyP"
685,51,1,6,6,6,5,4,6,4,4,4,3,0,7,2,6,5,5,6,4,4,2,1,1,6,3,1,1,6,10,90,0,85,90,20,50,85,0,5,5,5,5,5,5,5,4,1,4,5,4,3,1,1,1,1,1,1,1,"Democrat","Control"
822,53,1,6,7,4,5,4,4,5,2,4,1,3,7,2,4,5,4,4,4,6,5,4,3,3,3,3,5,4,20,90,0,56,100,10,100,100,0,3,1,3,3,2,2,4,3,1,3,7,6,7,1,1,1,1,1,1,1,"Democrat","HappyP"
572,45,1,5,3,6,6,4,4,5,4,4,1,5,2,2,6,6,4,5,4,4,5,4,5,5,5,5,5,4,30,62,29,61,51,51,82,51,7,4,4,4,4,5,5,5,4,4,4,4,4,4,3,1,1,3,3,1,2,"Democrat","HappyQ"
806,60,1,6,5,4,3,5,6,5,6,5,2,2,1,2,5,3,6,7,5,4,5,3,2,6,2,4,3,5,32,73,34,66,95,40,72,89,0,5,4,5,6,7,6,7,6,2,4,5,7,4,3,2,1,4,1,1,1,"Democrat","Control"
308,54,1,6,3,6,6,4,6,6,6,6,4,2,3,2,6,6,6,6,5,5,6,5,5,5,5,5,5,5,15,89,7,82,80,34,83,83,0,5,5,5,5,5,5,5,3,3,5,5,5,3,1,1,1,1,1,1,2,"Democrat","Control"
921,49,1,6,6,1,6,4,5,7,6,7,5,0,5,2,5,6,4,4,3,5,4,4,4,4,2,4,5,5,10,98,2,90,95,11,60,55,0,5,5,5,5,4,2,4,5,2,5,6,3,5,1,1,1,1,2,1,1,"Democrat","HappyQ"
394,49,1,6,6,2,3,2,3,4,4,5,3,9,5,2,4,4,2,4,2,4,3,1,1,5,1,4,1,5,80,10,75,0,0,100,50,0,0,3,3,2,2,4,3,5,4,1,3,7,5,6,4,4,4,2,3,4,1,"Republican","HappyP"
200,44,1,6,7,7,7,1,7,6,4,4,4,5,4,2,7,7,2,7,6,6,6,6,6,6,6,6,6,6,57,59,64,59,55,59,57,60,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"Republican","HappyQ"
450,50,1,6,6,5,5,3,5,5,5,6,5,4,6,2,5,5,3,5,1,6,5,1,3,6,4,4,3,7,41,57,46,60,54,51,54,54,1,5,5,5,5,6,6,6,5,3,5,5,5,4,1,1,1,1,2,1,1,"Democrat","Control"
688,33,1,6,5,1,1,1,1,4,4,5,5,5,4,2,1,1,1,1,1,4,6,1,1,4,1,3,1,3,45,76,54,93,41,79,16,60,36,4,5,5,7,5,7,3,5,5,4,4,5,4,5,3,2,1,3,2,1,"Democrat","HappyQ"
328,37,1,6,6,6,6,4,5,7,5,7,7,2,5,2,6,6,7,6,6,6,6,6,6,7,6,6,6,6,0,82,0,97,87,34,71,66,0,5,5,6,7,6,5,6,6,5,7,6,6,6,5,5,4,4,4,4,1,"Democrat","Control"
535,46,1,6,6,5,5,2,5,5,3,4,4,6,3,2,5,5,3,5,5,5,5,3,5,4,4,5,5,4,57,48,54,46,44,59,45,41,40,5,5,5,5,6,6,6,5,3,5,5,4,4,3,2,2,2,2,2,1,"Republican","HappyW"
621,38,1,6,7,7,7,3,7,6,5,6,5,2,2,2,7,7,3,7,3,6,4,2,4,5,4,5,4,5,55,77,46,79,80,43,91,82,0,5,5,5,5,6,7,7,6,4,5,2,2,3,2,1,1,1,2,1,1,"Democrat","HappyW"
746,52,1,6,3,6,6,2,4,7,7,7,4,9,7,2,5,4,2,5,4,4,4,2,4,5,2,3,4,5,96,6,99,6,2,99,51,73,0,4,4,4,4,7,4,7,4,2,2,7,7,2,3,3,1,3,3,1,2,"Republican","HappyW"
680,36,1,6,6,4,4,4,4,6,6,6,6,7,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51,10,51,4,9,51,51,51,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"Republican","HappyP"
612,54,1,6,3,6,6,4,6,5,5,5,1,5,4,2,5,7,4,6,3,4,4,4,4,5,4,4,4,4,31,31,29,30,31,31,82,32,0,5,5,5,6,6,5,5,6,4,6,4,4,4,5,1,1,1,3,1,1,"Democrat","Control"
305,45,1,6,6,7,7,1,7,2,2,1,1,2,5,2,1,7,1,1,7,7,7,7,7,7,7,7,7,7,63,27,59,14,57,32,47,41,26,4,4,5,5,6,6,6,6,6,6,6,1,1,5,5,5,2,2,1,1,"Democrat","HappyP"
348,50,1,6,6,6,6,6,6,7,5,7,4,10,7,2,6,6,6,6,4,5,4,4,5,4,5,5,4,4,100,0,51,0,0,82,0,0,0,1,1,1,1,7,4,7,1,1,1,1,1,1,5,5,2,4,4,2,1,"Republican","HappyW"
400,30,1,6,6,7,7,7,7,7,7,7,6,0,5,2,7,7,7,7,5,6,5,5,5,6,4,5,4,6,26,100,0,100,100,35,94,100,0,3,4,4,4,3,2,4,3,1,1,7,6,6,3,1,2,1,3,1,1,"Democrat","HappyP"
280,46,1,6,6,7,7,7,7,4,6,4,1,10,4,2,7,7,7,7,7,6,4,3,5,7,4,6,4,5,50,50,50,50,0,100,50,50,0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,1,1,2,1,1,"Republican","Control"
770,45,1,6,6,5,5,3,5,5,5,5,5,4,5,2,5,5,3,5,4,5,4,4,4,5,5,5,5,5,42,70,30,67,66,41,67,69,0,3,3,4,3,4,4,4,4,3,4,5,4,4,2,1,1,1,4,1,1,"Democrat","HappyP"
583,49,1,6,7,7,7,5,7,6,7,7,5,8,6,2,7,7,5,7,4,5,4,4,4,5,4,5,4,5,87,42,73,36,44,82,51,51,0,5,4,5,4,7,7,7,3,3,4,5,4,3,2,1,1,2,1,1,1,"Republican","HappyW"
711,52,1,6,3,6,6,3,5,4,6,6,3,5,6,2,6,6,2,4,6,7,6,5,6,5,4,6,5,6,52,83,31,97,52,52,52,53,0,4,4,5,5,6,6,6,4,4,4,4,4,4,2,3,2,2,1,2,2,"Democrat","HappyW"
1758,54,1,6,5,5,6,4,3,7,6,7,4,4,5,2,5,5,5,3,5,4,7,5,5,5,3,3,6,6,61,61,73,86,86,72,86,74,0,6,6,6,6,4,7,7,7,7,7,4,1,4,1,2,3,4,2,2,4,"Democrat","Control"
971,54,1,6,3,6,6,6,6,6,6,6,2,10,1,2,6,6,6,6,5,5,5,3,5,6,3,5,5,5,0,80,0,91,1,2,1,75,0,6,6,6,6,5,5,5,5,3,5,2,2,2,4,2,2,2,2,1,2,"Democrat","HappyQ"
506,54,1,6,6,7,7,7,7,4,4,1,2,5,2,2,7,7,7,7,7,7,4,2,4,7,2,7,4,7,18,0,0,0,0,51,29,18,0,1,1,1,1,4,4,4,1,1,1,7,7,7,2,2,1,1,2,1,2,"Republican","HappyP"
596,46,1,6,7,7,7,7,7,4,2,5,5,4,7,2,7,7,7,7,5,7,4,4,6,7,4,4,4,7,81,74,41,41,66,49,78,92,0,4,5,5,5,7,7,7,5,4,4,4,4,4,1,1,1,1,2,1,1,"Republican","HappyQ"
648,25,1,6,7,6,6,4,6,7,6,4,5,2,4,2,6,6,4,6,3,4,4,3,3,5,2,4,2,5,15,75,20,75,75,15,100,100,0,4,4,4,4,2,2,3,4,3,4,5,5,5,1,1,1,1,1,1,1,"Democrat","Control"
504,42,1,6,6,6,6,2,6,5,3,4,3,8,2,2,6,6,2,6,4,5,4,5,2,3,1,3,3,5,83,4,82,1,2,85,65,1,1,4,3,4,4,5,5,5,5,5,5,6,5,5,2,4,4,5,3,4,1,"Republican","Control"
488,52,1,6,6,4,3,3,7,6,5,6,6,0,5,2,3,3,3,5,2,5,2,2,2,2,1,2,2,2,40,83,15,83,59,47,70,73,2,4,4,4,4,5,5,5,4,3,4,5,4,4,1,1,1,1,3,3,1,"Democrat","HappyW"
482,58,1,5,7,6,7,5,5,7,7,7,7,6,7,2,6,7,6,6,6,6,6,6,7,7,7,6,6,6,100,0,100,0,0,100,0,38,0,2,2,2,2,1,1,1,1,4,1,7,7,7,1,1,1,1,1,1,1,"Republican","HappyP"
557,52,1,6,3,2,2,2,6,1,5,4,1,7,1,2,2,2,2,6,2,2,2,1,2,3,2,2,2,3,68,15,87,13,17,84,15,9,8,3,3,3,3,5,5,5,4,3,3,3,5,4,1,2,2,2,2,2,1,"Republican","HappyP"
414,35,1,6,6,7,7,4,7,6,5,6,4,5,4,2,7,7,7,4,5,6,1,5,4,6,4,6,5,6,90,26,88,28,27,92,78,27,0,4,4,4,4,6,6,6,4,4,4,4,4,4,1,2,2,2,1,2,1,"Republican","HappyW"
323,29,1,6,7,3,3,2,2,3,3,5,1,4,5,2,3,4,3,2,3,5,5,2,3,4,4,3,4,3,11,67,0,51,74,2,52,87,2,1,1,1,1,2,3,4,2,2,3,6,6,4,1,1,1,1,1,1,1,"Democrat","HappyW"
670,33,1,6,3,6,5,3,5,7,7,7,6,9,1,2,5,5,3,6,5,4,5,5,6,6,5,4,5,6,83,24,72,23,41,88,25,30,23,4,4,4,4,3,5,3,4,4,4,5,3,4,3,3,2,3,5,2,3,"Republican","HappyQ"
1289,47,1,6,6,5,5,3,5,6,6,6,5,7,5,2,5,5,3,5,6,6,3,3,5,4,3,3,4,5,100,0,100,0,7,71,0,23,0,1,1,1,1,7,7,7,1,1,1,7,7,7,5,5,1,5,3,1,5,"Republican","HappyQ"
459,32,1,6,6,5,5,2,7,5,3,5,3,7,4,2,5,5,1,6,3,5,4,5,6,2,3,5,4,6,67,14,60,2,7,88,20,11,25,1,1,2,2,1,3,1,1,1,1,7,6,5,5,3,1,3,5,1,1,"Republican","HappyP"
446,29,1,6,7,7,7,6,7,7,5,7,5,10,4,2,7,7,6,7,4,5,1,1,1,7,1,4,4,6,44,82,45,92,94,55,75,91,0,6,6,6,6,3,4,4,6,1,4,4,1,4,1,1,1,1,2,1,2,"Democrat","HappyP"
305,28,1,6,6,6,3,2,5,7,3,5,7,2,2,2,5,4,2,4,3,4,6,3,2,4,2,3,2,5,8,87,20,91,9,31,51,98,0,1,2,1,1,3,4,6,4,1,6,3,5,6,2,1,1,1,1,1,1,"Democrat","HappyP"
506,54,1,6,7,5,5,4,4,7,6,7,6,0,7,2,4,5,3,5,3,3,4,2,3,4,2,5,4,3,25,100,25,92,99,41,89,98,0,5,4,5,3,4,6,5,4,3,4,6,5,5,1,1,1,1,1,1,1,"Democrat","HappyW"
394,45,1,6,6,7,7,5,7,4,4,4,1,5,4,2,7,7,7,7,4,4,4,4,4,4,4,4,4,6,84,52,85,51,52,51,22,29,1,4,4,4,4,4,4,4,3,3,3,5,5,5,4,4,3,3,3,4,1,"Republican","HappyW"
501,34,1,6,6,7,7,4,5,6,4,5,3,5,2,2,7,7,4,5,3,5,5,3,4,5,3,5,4,6,68,42,66,28,36,59,60,75,2,3,4,3,3,6,6,6,4,5,3,6,4,4,3,1,2,2,1,2,1,"Republican","Control"
1414,35,1,6,7,5,3,4,4,7,4,7,6,1,6,2,5,3,4,5,2,4,5,2,4,4,3,2,4,5,25,83,14,85,83,37,84,77,1,5,5,5,4,4,4,4,4,2,5,4,5,3,1,1,1,1,2,1,1,"Democrat","Control"
700,39,1,6,7,4,4,2,4,6,5,5,4,2,4,2,4,4,2,4,3,4,4,2,2,4,4,3,3,5,4,90,3,67,92,7,90,83,0,3,3,4,4,2,2,2,4,2,3,6,6,5,3,1,1,1,2,1,1,"Democrat","HappyQ"
2492,40,1,6,6,4,5,2,4,4,5,7,5,10,4,2,4,4,2,3,4,4,3,3,3,5,5,3,5,6,90,10,90,2,10,90,50,40,0,4,4,4,4,6,7,6,4,3,4,4,4,4,2,4,2,3,1,2,1,"Republican","HappyW"
476,48,1,6,7,7,6,3,7,5,3,5,6,4,2,2,6,6,3,6,6,6,6,5,4,6,5,5,5,6,72,31,59,30,9,84,82,31,1,5,5,5,5,3,3,5,5,3,5,5,5,3,2,4,2,2,2,1,1,"Republican","Control"
926,51,1,6,3,7,4,1,7,5,3,4,4,5,4,2,7,4,1,7,6,4,5,4,4,6,6,5,4,5,54,45,41,42,47,57,33,57,60,4,5,5,4,4,5,5,5,5,4,5,4,4,4,2,2,3,4,2,1,"Republican","HappyQ"
251,50,1,6,7,7,7,7,7,6,5,7,7,0,5,2,7,7,7,7,6,7,7,6,5,7,4,7,3,7,0,100,0,100,100,0,94,89,0,1,1,1,1,4,2,4,3,1,3,7,7,6,1,1,1,1,2,1,1,"Democrat","Control"
527,26,1,6,6,6,4,1,2,4,3,4,1,3,4,2,5,6,1,5,3,4,3,4,3,2,2,2,5,5,30,65,25,70,75,45,75,70,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,1,1,"Democrat","HappyW"
301,44,1,6,7,6,6,3,4,5,5,6,3,3,4,2,2,6,3,4,4,5,6,5,4,4,3,5,4,6,44,59,44,65,60,46,51,17,3,4,4,4,4,6,6,6,4,2,4,6,6,3,2,2,1,1,3,1,1,"Democrat","HappyP"
541,34,1,6,6,7,7,1,7,4,4,5,4,9,4,2,6,6,7,6,5,5,4,5,6,4,4,4,3,4,4,79,25,76,75,36,64,54,0,2,2,2,2,2,2,2,5,5,5,6,4,5,5,5,3,4,4,1,2,"Democrat","Control"
409,45,1,6,3,7,7,4,7,6,4,6,4,6,4,2,7,7,4,7,4,5,4,4,6,4,3,5,4,4,60,42,51,19,16,62,51,0,0,4,4,4,4,4,7,4,4,2,4,6,4,5,3,4,3,4,3,2,1,"Republican","HappyP"
719,52,1,6,6,7,7,3,7,7,4,7,7,5,5,2,7,7,7,7,6,7,7,5,7,7,7,7,7,7,100,0,99,0,51,51,99,54,1,1,1,1,1,7,7,7,1,1,1,7,7,7,2,3,3,2,1,1,2,"Republican","HappyP"
290,31,1,6,7,7,6,5,6,7,6,7,1,3,4,2,6,6,6,6,3,4,5,3,3,4,1,5,5,5,44,86,23,85,89,7,92,87,0,5,5,5,5,5,7,7,5,2,5,5,5,4,1,1,1,1,1,1,1,"Democrat","HappyQ"
498,38,1,6,7,6,5,4,6,3,3,3,3,0,3,2,6,5,4,6,4,6,5,4,3,4,1,4,3,6,6,78,2,62,79,38,66,100,0,5,5,5,5,6,5,6,4,2,4,4,5,4,3,1,1,1,1,1,1,"Democrat","HappyQ"
607,37,1,6,3,3,3,4,3,4,4,4,5,7,5,2,3,3,4,3,2,6,4,2,4,7,1,4,4,7,10,67,3,63,35,41,21,86,16,3,4,3,4,4,4,4,4,4,4,4,4,4,5,3,5,3,3,3,1,"Democrat","HappyW"
394,36,1,6,6,6,6,3,4,4,4,4,5,8,3,2,6,5,2,4,4,5,7,3,3,7,4,7,3,7,71,51,69,40,39,82,51,41,0,5,5,5,5,4,4,5,5,4,4,4,3,2,2,2,3,3,4,3,3,"Republican","Control"
951,53,1,6,3,6,5,2,7,6,4,6,2,2,3,2,6,6,2,7,3,6,5,1,2,6,1,4,4,7,15,80,10,80,50,15,60,60,0,4,4,3,4,5,7,5,4,2,4,5,4,3,2,1,1,1,1,1,3,"Democrat","HappyQ"
1563,44,1,6,2,1,4,1,1,4,4,4,4,4,2,2,1,4,1,1,3,3,3,3,3,3,3,3,3,3,54,51,54,53,54,53,55,55,55,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","HappyQ"
