"duration","age","gender","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","pids_1","pids_2","pids_3","pids_4","ideology","interest","attention_check","sam","ft_inparty_supporter","ft_outparty_supporter","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","ideology_cat"
145,26,1,8,6,5,6,6,4,4,3,4,2,5,2,7,52,58,58,51,63,53,59,52,46,3,4,4,5,4,5,4,5,4,5,4,5,5,4,2,3,4,3,2,1,"HappyP","left"
312,44,1,5,4,4,4,2,6,4,1,1,2,2,2,4,74,0,81,0,75,21,25,72,51,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,3,3,4,3,1,"HappyP","left"
379,38,1,7,2,2,2,2,6,6,6,5,1,2,2,3,81,10,79,9,89,33,55,54,59,2,2,2,2,4,4,4,4,4,4,3,2,4,3,3,3,3,3,3,1,"ControlP","left"
329,47,1,3,7,7,7,7,7,7,7,7,10,6,2,9,31,0,100,0,0,100,0,0,29,2,1,4,4,5,5,5,5,7,3,7,7,4,4,5,4,1,1,3,1,"ControlP","right"
669,60,1,5,5,4,2,5,4,4,5,2,1,1,2,6,99,0,100,0,90,6,51,51,9,2,1,2,2,4,4,4,4,4,3,6,6,5,4,3,4,4,4,1,2,"ControlW","left"
668,34,1,6,7,7,4,7,1,1,1,1,2,1,2,8,74,15,77,0,90,71,89,77,0,4,4,4,4,4,1,4,4,2,4,5,4,4,3,1,5,1,4,4,1,"HappyQ","left"
599,27,1,5,5,4,3,3,5,5,6,5,3,5,2,5,77,21,83,20,75,38,67,73,50,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,1,4,3,1,"HappyQ","left"
461,49,1,8,5,5,4,6,6,6,4,4,1,3,2,7,82,2,82,2,82,24,71,69,50,4,4,4,4,4,3,4,4,3,4,5,5,4,3,1,1,1,2,2,1,"HappyP","left"
432,22,1,7,4,4,3,3,5,3,4,4,6,3,2,5,55,36,67,31,59,54,59,56,40,5,2,4,4,4,4,4,4,4,5,4,4,3,3,2,2,2,3,1,1,"HappyQ","right"
803,43,1,9,5,5,5,5,5,4,5,5,3,4,2,7,65,0,69,0,92,39,83,59,36,5,5,3,5,4,3,4,5,2,6,4,6,4,1,1,1,1,1,1,1,"HappyW","left"
317,40,1,9,2,2,1,1,3,3,4,1,3,4,2,3,85,16,83,0,73,51,54,36,43,5,5,5,5,5,5,5,4,2,4,2,2,2,1,1,1,1,1,1,3,"HappyW","left"
1334,61,1,8,3,5,3,4,5,3,4,3,4,5,2,7,75,26,76,98,51,51,83,81,31,6,6,6,6,6,6,6,4,4,6,2,2,2,1,1,1,1,1,1,1,"ControlQ","left"
540,63,1,3,7,7,5,7,4,4,4,4,6,4,2,9,70,50,70,40,45,56,51,48,60,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,1,1,"ControlP","right"
980,73,1,3,7,7,3,7,6,4,4,2,2,2,2,8,100,34,100,9,51,54,100,50,51,6,6,6,6,7,7,7,6,6,6,2,2,2,1,1,1,1,1,1,1,"ControlW","left"
464,51,0,5,5,5,5,5,5,5,4,5,8,3,2,6,100,0,100,0,51,77,37,38,82,1,1,1,1,1,1,1,1,1,1,7,7,7,5,5,5,5,5,1,1,"ControlW","right"
408,35,1,9,6,6,4,5,4,3,4,3,6,6,2,7,83,34,84,8,44,72,63,40,73,5,5,5,5,5,5,5,4,5,5,4,3,3,4,3,4,4,4,4,1,"HappyW","right"
504,65,1,4,7,7,4,6,6,6,4,2,8,6,2,9,72,0,74,0,40,90,76,27,28,5,4,5,5,6,6,6,4,2,5,6,6,3,5,3,4,1,5,1,1,"HappyP","right"
485,66,1,4,5,6,5,5,4,3,3,4,7,2,1,9,51,51,51,51,46,62,51,51,51,4,4,4,3,4,4,4,4,5,5,3,5,4,3,2,3,3,4,3,1,"HappyP","right"
1008,72,1,3,6,6,5,6,3,4,4,1,2,4,2,9,93,27,86,0,87,84,84,87,90,4,4,4,4,5,5,5,4,4,4,4,4,4,3,1,1,3,1,1,3,"HappyQ","left"
575,76,1,3,4,5,2,4,4,4,4,4,8,6,2,3,75,11,82,22,51,51,50,51,13,5,5,5,5,4,4,4,5,6,5,4,5,2,4,2,2,2,3,2,1,"ControlW","right"
935,47,1,9,3,5,3,4,3,4,4,4,8,6,2,7,64,25,81,25,25,50,52,5,80,6,6,6,6,6,4,7,4,3,4,5,6,4,1,1,1,4,1,1,1,"HappyW","right"
850,39,1,8,6,6,3,6,5,2,2,5,6,4,2,7,61,12,63,17,40,62,51,51,61,4,4,4,4,3,4,4,3,3,3,5,5,4,4,2,2,1,1,1,1,"ControlQ","right"
723,82,1,4,7,7,7,7,7,7,7,7,8,6,2,9,90,1,100,2,21,88,63,51,61,6,6,6,6,6,6,6,5,3,4,4,4,1,5,5,5,5,3,3,2,"ControlP","right"
419,23,1,7,2,3,2,3,2,4,4,1,3,4,2,3,70,39,70,33,70,50,70,80,50,4,6,6,4,6,6,6,6,4,6,3,4,3,1,1,1,1,1,1,1,"ControlP","left"
498,60,1,8,5,5,2,5,4,4,4,4,3,4,2,7,100,4,100,10,80,33,76,87,51,2,2,2,4,4,4,4,4,2,4,4,4,4,5,2,4,1,5,3,1,"HappyQ","left"
609,72,1,4,5,4,2,5,5,5,6,3,1,5,2,7,82,3,88,2,73,20,43,44,20,5,4,4,4,4,5,6,4,3,5,6,6,5,4,1,2,2,4,1,1,"HappyQ","left"
565,68,1,4,5,6,3,6,3,3,4,3,3,4,2,7,65,9,81,5,72,30,81,71,70,4,2,4,4,2,4,3,2,2,2,5,6,6,2,1,1,2,4,1,1,"HappyP","left"
338,51,1,8,6,6,4,6,4,4,4,4,8,2,2,7,66,31,69,44,40,60,49,42,44,5,5,5,5,4,4,4,4,5,5,4,4,3,3,2,3,3,2,2,1,"ControlQ","right"
424,25,1,5,3,3,3,3,6,5,6,5,2,5,2,5,59,42,74,27,59,45,67,57,44,5,4,5,5,4,4,4,5,3,4,5,5,4,3,2,4,2,3,3,1,"HappyP","left"
476,69,1,4,5,4,4,7,7,7,4,4,0,4,2,7,91,0,93,0,93,2,79,92,16,2,2,4,3,4,4,4,4,3,4,6,4,2,2,2,2,1,4,1,1,"ControlW","left"
705,56,1,5,6,5,4,6,6,3,4,5,2,7,2,7,77,34,83,7,85,29,100,85,18,6,6,5,3,2,2,2,6,3,6,2,4,2,1,1,1,1,1,1,1,"ControlW","left"
711,59,1,3,6,6,4,6,4,4,4,4,8,5,2,7,64,0,82,13,42,54,74,58,72,4,4,4,4,4,4,6,5,6,6,1,1,1,4,5,4,2,5,4,2,"ControlQ","right"
303,27,1,7,1,1,4,2,4,3,4,1,4,6,2,8,58,0,58,0,56,44,74,78,33,4,3,5,4,6,5,2,5,3,4,3,5,2,4,2,2,3,1,1,1,"HappyP","left"
496,19,1,6,6,5,4,6,3,3,4,2,4,4,2,7,66,39,69,10,66,52,51,31,51,5,4,6,6,7,6,7,5,3,6,5,3,2,3,2,1,1,2,1,4,"ControlP","left"
622,72,1,4,5,4,3,5,4,4,4,4,10,4,3,5,73,31,70,35,32,71,31,75,44,2,2,2,3,4,4,4,4,4,4,4,4,4,5,3,3,4,5,1,3,"HappyW","right"
2106,72,1,8,6,6,3,6,2,3,2,3,1,5,2,7,83,0,90,0,81,42,74,86,53,3,2,2,3,3,3,3,5,2,4,4,5,4,2,4,1,2,2,1,3,"ControlW","left"
882,44,1,5,5,4,5,5,2,3,2,3,2,5,2,7,80,42,75,41,83,42,85,71,66,5,4,3,5,4,4,5,4,4,4,5,4,3,2,1,2,1,1,1,1,"HappyW","left"
794,63,1,4,4,4,2,3,7,5,7,7,10,7,2,9,83,0,92,0,40,81,40,51,63,4,3,5,6,4,6,5,4,3,4,6,5,3,5,5,3,5,4,1,1,"HappyW","right"
698,46,1,6,4,3,6,5,4,3,1,1,7,3,2,3,50,26,50,14,26,50,50,10,50,4,4,4,4,5,5,7,4,3,5,1,4,1,1,1,4,3,1,2,3,"HappyQ","right"
752,44,1,8,6,7,3,7,3,3,2,4,3,5,2,9,71,4,73,3,75,0,70,74,38,5,3,5,5,6,7,6,2,2,4,4,3,3,3,1,1,1,1,1,1,"ControlP","left"
447,19,1,6,5,6,3,4,5,5,7,1,6,3,2,6,61,38,74,20,39,66,40,92,53,4,4,4,4,6,6,6,4,2,5,5,5,4,4,2,2,4,1,2,1,"ControlQ","right"
1669,58,1,4,7,7,4,6,5,5,5,4,8,3,2,7,62,31,52,17,39,61,51,52,51,6,6,6,6,4,4,4,6,4,6,2,2,2,3,1,1,1,1,1,1,"ControlP","right"
789,43,1,8,5,6,3,4,2,2,2,1,4,2,2,6,51,19,72,19,60,33,64,53,41,4,4,4,4,5,3,3,4,3,4,4,3,3,3,1,2,2,1,2,1,"ControlW","left"
773,71,1,7,7,6,4,7,6,4,6,4,8,4,6,9,84,34,83,52,37,66,33,33,85,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,"HappyQ","right"
771,71,1,4,7,7,5,7,4,4,4,2,3,4,2,7,61,40,61,39,61,63,72,64,46,6,6,6,6,6,6,6,4,4,4,4,4,4,4,1,1,1,3,1,1,"ControlP","left"
414,56,1,4,7,5,6,6,4,6,4,4,8,4,2,5,63,51,53,52,51,52,53,52,52,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,2,"ControlW","right"
1385,23,1,6,3,4,4,5,6,2,6,6,2,5,2,6,99,9,87,13,80,27,62,96,39,5,5,4,3,3,5,5,5,4,3,4,5,3,1,2,1,1,3,1,1,"HappyQ","left"
519,61,1,4,3,3,3,4,4,1,4,1,6,5,2,5,81,1,87,4,8,52,35,51,51,4,4,3,2,4,4,4,2,4,4,6,2,4,4,3,4,3,4,2,1,"ControlQ","right"
560,62,1,3,6,4,4,6,3,3,3,4,0,4,5,7,69,12,95,7,93,21,63,13,33,4,4,5,4,4,4,4,4,3,4,6,5,4,4,1,4,1,3,4,1,"HappyQ","left"
578,30,1,5,7,7,4,6,7,6,6,4,0,6,2,9,81,48,100,3,67,26,79,55,45,4,4,5,4,4,2,4,4,3,4,5,5,4,5,1,1,1,1,1,1,"HappyW","left"
644,63,1,8,7,7,7,7,4,4,4,1,2,4,2,9,51,10,51,0,70,20,70,30,30,3,3,4,2,4,4,4,4,2,4,5,4,4,3,3,4,3,3,3,1,"HappyP","left"
769,40,1,5,4,4,4,4,2,2,2,2,2,3,2,5,68,14,74,9,69,51,59,55,51,4,4,5,5,5,5,4,5,5,5,5,5,5,3,3,2,2,3,2,4,"ControlW","left"
659,63,1,9,5,4,2,3,5,3,5,4,2,7,2,7,51,0,66,0,74,19,81,81,9,4,4,4,3,6,5,6,4,4,5,4,5,2,1,1,1,1,1,1,1,"HappyP","left"
674,50,1,4,6,6,3,4,6,7,7,6,8,5,5,5,100,0,100,0,9,93,62,23,20,1,1,1,1,5,5,4,7,1,1,4,6,7,5,2,5,5,5,1,1,"ControlW","right"
795,68,1,4,7,6,4,7,6,6,7,5,2,6,2,9,91,12,86,13,81,30,77,84,18,6,6,5,6,6,5,4,5,4,6,4,5,2,3,2,1,4,1,1,4,"ControlQ","left"
1116,64,1,3,5,5,4,5,4,4,4,1,8,1,2,7,80,0,80,0,20,75,40,45,75,4,4,4,4,4,4,4,3,2,4,5,4,5,4,2,2,2,3,2,1,"ControlQ","right"
1229,71,1,6,5,6,5,6,6,6,6,6,1,6,2,7,89,4,92,3,75,51,71,81,36,6,6,6,6,6,6,6,6,4,6,5,4,2,2,2,1,3,3,1,2,"HappyW","left"
646,71,1,3,6,6,3,6,4,4,4,4,3,3,2,7,74,1,73,0,67,6,51,76,28,4,4,4,4,3,2,3,4,2,4,4,4,4,3,2,3,1,3,1,1,"HappyP","left"
679,62,1,6,7,7,7,7,4,4,4,1,7,2,2,9,71,22,70,8,22,51,70,51,28,4,4,4,4,4,6,6,4,4,4,4,4,4,3,3,1,4,1,1,1,"HappyW","right"
405,40,1,5,7,6,4,5,2,4,4,2,8,2,2,8,83,0,81,0,42,89,62,65,57,4,5,5,4,5,5,5,4,4,4,4,4,4,3,4,2,2,3,1,1,"ControlP","right"
413,46,1,9,7,5,3,7,4,2,4,2,4,2,2,7,55,0,65,0,55,50,51,55,9,5,4,5,6,6,5,5,5,4,4,2,2,2,2,1,1,1,1,1,1,"ControlQ","left"
709,38,1,9,5,5,4,4,4,5,4,4,6,4,2,7,63,37,69,22,48,54,66,62,50,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,3,3,2,1,"HappyQ","right"
802,68,1,8,6,6,5,7,2,4,4,4,2,3,2,7,82,0,81,0,82,18,85,85,85,5,5,3,3,3,3,4,4,1,4,4,4,4,3,1,1,1,1,2,1,"HappyW","left"
1020,44,1,8,6,6,5,6,5,5,5,3,8,6,2,8,85,13,85,16,34,66,56,42,48,4,4,4,4,6,6,6,5,5,5,4,3,3,2,2,2,2,2,2,2,"ControlP","right"
721,56,1,8,6,5,4,6,6,5,6,4,2,5,2,7,81,9,82,7,82,9,83,60,60,6,6,6,6,4,3,3,4,4,6,4,5,2,1,1,2,1,1,2,4,"HappyP","left"
592,22,1,6,7,7,1,7,7,7,7,7,0,1,2,9,100,0,100,0,91,19,87,48,65,1,1,1,1,1,3,2,1,1,1,6,6,6,2,3,5,3,5,4,1,"ControlW","left"
2939,72,1,4,2,5,5,3,5,4,1,2,3,2,2,3,71,0,70,0,56,44,53,61,30,5,5,5,4,4,5,4,4,2,5,5,3,2,1,1,1,2,1,1,1,"HappyQ","left"
1292,76,1,4,6,6,6,7,5,5,5,5,9,5,2,9,65,0,81,0,16,80,55,9,48,4,4,4,4,4,4,5,6,5,4,4,5,4,2,2,1,4,2,1,1,"HappyQ","right"
484,56,1,5,2,4,1,2,6,5,5,4,8,3,2,3,78,9,82,5,9,70,5,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,2,1,"HappyP","right"
1448,43,1,5,5,5,3,5,4,4,4,2,6,4,2,6,64,42,64,41,42,51,51,61,51,4,4,5,5,4,4,4,4,4,5,4,5,4,3,2,2,2,2,2,1,"ControlW","right"
849,65,1,3,1,1,1,1,5,5,4,1,7,2,2,3,52,32,64,0,31,51,49,35,53,2,2,4,4,4,4,4,4,3,4,5,5,4,2,4,2,4,1,2,1,"ControlQ","right"
408,43,1,9,3,4,2,3,7,4,6,6,1,2,2,5,100,0,100,0,100,3,50,93,4,2,1,2,2,4,3,4,4,1,3,6,6,6,2,1,1,1,3,1,1,"ControlP","left"
507,46,1,9,7,5,3,7,5,6,5,4,8,3,2,7,63,30,71,30,46,63,52,46,51,5,5,6,3,6,6,6,3,3,2,2,2,2,3,2,2,2,2,1,1,"HappyW","right"
2924,22,1,7,3,3,4,2,4,4,6,2,1,1,2,1,88,0,90,0,93,0,94,92,51,4,1,2,3,1,1,1,2,1,4,7,7,7,2,1,5,2,5,4,1,"HappyW","left"
501,61,1,5,6,4,5,6,4,4,4,4,1,4,2,6,73,9,72,0,79,47,53,83,48,4,3,4,4,6,6,6,4,4,4,5,4,4,5,3,2,3,1,2,2,"HappyQ","left"
567,57,1,3,4,4,4,4,4,3,3,3,7,6,2,5,100,0,100,0,0,72,34,53,52,1,1,1,1,2,2,2,6,4,2,6,6,6,4,3,3,3,5,3,4,"HappyP","right"
425,27,1,8,5,5,3,3,5,4,6,6,2,4,2,6,84,0,85,0,78,40,67,100,45,4,4,4,4,4,4,3,4,4,4,5,5,4,1,1,1,1,2,1,1,"ControlP","left"
713,100,1,2,3,4,2,4,6,7,4,5,2,4,2,5,77,0,94,0,88,26,51,21,22,5,4,5,4,4,4,4,3,3,5,5,6,5,2,3,1,1,3,1,1,"ControlQ","left"
562,50,1,1,1,4,1,1,3,4,4,5,4,2,2,3,55,40,60,40,60,40,50,70,50,5,5,5,5,4,4,4,4,3,4,4,4,4,3,1,3,2,2,2,2,"ControlW","left"
379,50,1,8,1,2,2,4,1,1,5,1,4,2,2,1,64,19,60,20,62,33,45,89,40,4,4,4,4,3,3,4,2,3,4,6,6,4,2,1,2,1,2,1,1,"HappyP","left"
872,65,1,9,7,7,7,7,3,3,3,3,3,7,2,9,73,0,83,1,72,21,81,51,0,4,4,4,4,2,2,2,6,3,4,4,4,4,1,1,1,1,1,1,1,"ControlP","left"
605,69,1,5,6,6,4,4,5,3,4,1,6,1,2,7,51,51,67,33,51,51,42,51,43,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,"HappyQ","right"
603,65,1,8,7,7,6,6,5,5,4,1,7,7,2,8,100,0,100,10,58,83,40,90,52,6,6,6,6,6,6,7,5,5,5,3,3,3,2,1,1,1,1,1,1,"HappyW","right"
412,68,1,8,7,6,6,7,2,2,2,2,7,6,2,7,91,51,93,63,64,73,63,75,75,5,5,5,5,6,6,6,6,5,5,6,6,2,2,4,2,1,4,1,1,"ControlQ","right"
1346,74,1,4,7,6,7,7,5,5,5,4,7,4,2,7,80,30,80,19,31,70,70,80,80,6,6,6,6,4,5,5,4,3,4,5,4,2,5,4,2,4,4,1,3,"ControlW","right"
705,71,1,5,7,7,7,7,5,5,5,4,8,5,2,9,75,29,84,30,38,61,60,30,29,5,4,5,5,6,6,5,5,6,6,4,4,3,4,3,3,3,3,1,5,"HappyW","right"
574,75,1,8,7,6,5,7,6,6,6,4,1,4,2,8,93,6,94,7,82,19,87,88,15,4,4,4,2,4,4,4,4,2,4,6,5,4,1,1,1,1,1,1,1,"HappyP","left"
870,27,1,8,7,7,3,3,2,5,5,5,7,5,2,7,100,60,100,73,48,85,79,35,79,5,2,4,4,6,6,6,5,6,4,3,4,2,4,2,4,2,2,2,3,"HappyQ","right"
534,71,1,3,7,7,7,7,6,5,6,4,6,3,2,9,91,4,91,0,6,89,92,20,42,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,3,3,3,2,"ControlQ","right"
466,43,1,8,7,6,6,6,5,4,7,4,8,6,2,8,84,43,92,9,30,83,42,83,83,3,1,4,2,6,6,6,2,3,4,7,4,2,4,5,2,5,4,2,3,"HappyP","right"
333,58,1,6,7,6,7,6,5,5,5,1,7,7,2,7,78,0,90,0,36,81,0,0,100,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,5,5,3,1,"HappyW","right"
606,69,1,3,6,6,4,5,5,4,4,5,3,6,2,7,59,11,63,10,62,39,60,60,47,4,5,6,4,4,4,4,5,4,4,5,5,2,3,1,1,4,2,2,1,"ControlP","left"
502,48,1,7,6,6,6,5,2,3,4,2,4,4,2,7,65,1,61,0,61,19,61,100,8,5,5,5,5,5,5,5,5,2,5,4,5,4,2,1,1,1,2,1,1,"ControlW","left"
672,59,1,8,4,4,4,3,5,5,4,4,3,3,2,5,50,49,50,49,50,50,50,50,50,4,4,4,3,4,4,4,5,4,4,5,5,5,3,4,2,4,4,1,1,"HappyQ","left"
1243,72,1,8,6,5,6,7,6,2,6,1,2,4,2,7,60,16,70,10,51,70,60,40,33,4,4,4,4,6,6,6,4,2,4,4,4,4,2,1,2,1,5,1,1,"HappyQ","left"
381,25,1,8,4,5,3,3,5,5,5,5,7,2,2,5,100,27,100,0,32,73,37,29,69,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,3,3,2,3,3,"ControlQ","right"
228,65,1,3,5,5,5,5,4,4,4,4,0,4,1,5,85,95,92,100,78,31,74,68,72,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,"ControlP","left"
267,60,1,8,7,7,7,7,4,4,4,4,3,7,2,9,77,84,72,63,66,80,40,48,59,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,"ControlQ","left"
461,55,1,8,6,6,6,7,4,4,5,4,8,4,2,7,88,44,85,43,50,71,69,62,42,6,5,6,6,6,6,6,5,5,6,2,4,2,5,4,3,2,2,2,1,"ControlW","right"
801,71,1,4,7,5,5,7,6,6,6,4,1,6,6,7,79,0,81,0,79,13,51,70,12,5,5,5,4,4,4,4,3,2,4,5,6,3,4,4,1,1,4,1,5,"HappyQ","left"
419,51,1,8,7,7,7,7,1,1,1,1,6,1,2,9,51,0,72,0,51,52,20,52,62,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,"HappyP","right"
451,33,1,8,6,6,6,5,5,3,4,4,7,5,2,7,70,71,72,41,72,72,72,74,60,6,6,6,6,6,6,6,4,4,6,4,2,2,3,1,1,3,2,1,1,"HappyW","right"
509,54,1,5,5,3,4,4,4,4,4,4,7,4,2,5,96,9,94,9,48,62,55,22,54,4,4,4,4,5,5,5,4,4,5,4,3,3,3,3,2,2,1,2,3,"ControlQ","right"
559,44,1,7,5,4,4,5,3,3,4,2,3,2,2,5,62,18,71,19,71,20,62,61,54,4,4,4,4,3,3,3,3,3,4,5,5,4,3,2,3,2,2,3,1,"HappyP","left"
480,64,1,8,2,5,4,7,5,4,4,4,7,4,2,8,100,27,100,0,64,0,67,55,59,5,4,5,5,5,6,5,4,5,4,5,1,4,4,4,1,3,4,1,3,"HappyW","right"
468,65,1,3,6,6,5,6,3,4,4,1,4,1,2,7,89,0,90,0,71,65,41,41,49,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,3,2,3,2,2,"ControlW","left"
444,73,1,8,6,6,6,6,5,5,5,4,0,7,2,7,73,0,76,0,70,44,75,62,23,3,4,4,4,3,3,3,4,3,3,3,5,4,2,1,1,1,4,1,2,"HappyQ","left"
351,47,1,8,7,7,7,6,3,4,3,4,2,6,2,9,100,14,100,0,83,28,67,55,0,4,4,4,4,4,3,4,4,4,4,4,4,4,3,1,4,1,3,4,1,"ControlP","left"
340,47,1,7,6,6,4,6,2,2,4,2,6,6,2,7,52,39,53,15,53,52,54,53,52,3,3,3,3,5,5,4,2,4,4,3,4,3,2,2,2,1,2,1,1,"HappyW","right"
535,40,1,8,6,5,5,6,5,5,5,5,6,6,2,7,84,11,89,15,59,94,31,80,33,4,6,6,4,7,6,6,6,6,7,1,1,1,4,2,1,1,3,1,1,"HappyP","right"
774,45,1,3,3,4,2,4,7,7,7,5,10,6,2,7,100,0,98,0,31,86,8,37,51,2,1,4,2,4,4,4,4,2,4,5,5,4,4,5,5,3,4,4,3,"ControlP","right"
419,46,1,8,6,5,4,3,4,1,5,3,3,3,2,7,69,10,60,9,69,10,51,70,31,6,6,7,4,3,3,4,4,3,6,4,5,4,1,1,1,1,1,1,1,"ControlQ","left"
519,51,1,4,7,6,7,7,4,4,4,4,8,1,2,9,100,51,100,51,51,51,71,20,51,4,4,4,4,4,4,4,5,5,5,3,3,3,2,3,4,1,2,2,1,"HappyQ","right"
456,50,1,8,5,5,2,5,5,3,4,2,3,6,2,6,69,17,73,11,57,45,51,54,30,6,6,6,6,7,7,7,6,4,6,3,5,2,1,1,1,1,1,1,1,"ControlQ","left"
353,52,1,8,6,6,5,6,2,1,4,4,6,2,2,5,77,56,77,53,59,46,70,59,28,3,3,3,4,6,6,6,3,4,4,3,3,2,2,1,2,2,2,2,1,"HappyP","right"
426,46,1,7,6,6,5,6,3,4,4,4,2,5,2,7,71,9,82,11,76,24,41,43,9,4,5,5,5,5,5,5,5,2,4,4,5,4,5,3,3,2,1,2,3,"ControlP","left"
546,23,1,8,3,3,3,4,7,6,6,7,8,5,2,4,75,17,74,22,19,77,40,66,62,3,5,6,6,7,3,7,2,2,3,6,5,4,2,1,1,1,1,1,1,"HappyQ","right"
288,35,1,8,7,7,4,5,6,4,6,3,1,4,2,7,84,0,83,0,63,32,82,100,0,4,4,3,4,2,1,2,4,4,4,4,4,4,1,1,1,1,1,1,1,"ControlW","left"
216,31,1,8,6,6,6,6,5,5,5,5,8,5,2,7,58,64,58,58,59,40,41,76,36,5,5,5,4,5,5,5,5,5,4,5,5,5,3,3,4,4,2,2,1,"HappyW","right"
509,20,1,7,6,6,3,2,3,2,3,1,3,1,2,7,51,35,51,27,26,51,27,74,62,2,2,2,2,7,5,7,2,2,2,2,2,2,5,2,1,1,2,1,1,"HappyQ","left"
223,50,1,3,7,7,7,7,7,7,7,7,0,4,2,5,13,14,100,28,24,7,21,16,30,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,1,"ControlW","left"
732,37,1,5,6,7,6,7,6,6,4,2,2,6,2,8,73,20,88,8,71,18,84,57,12,6,6,6,6,6,6,6,6,3,6,2,4,2,3,2,4,2,4,3,2,"ControlQ","left"
679,29,1,8,5,4,2,3,3,2,3,2,3,3,2,6,67,17,80,7,59,50,65,65,29,6,6,6,6,5,6,6,5,3,5,3,5,2,3,1,1,1,2,2,3,"HappyP","left"
905,25,1,9,4,4,3,4,5,3,4,3,4,4,2,7,82,14,84,6,72,50,59,45,46,6,6,6,6,5,5,5,6,4,6,3,4,2,3,2,1,1,2,1,1,"HappyW","left"
293,43,1,7,5,5,5,5,5,5,5,5,8,4,2,7,73,84,64,83,83,80,72,77,77,6,6,5,5,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,2,"ControlP","right"
559,43,1,8,7,6,3,5,4,4,4,1,2,6,2,7,80,43,80,8,76,16,81,73,51,5,4,4,3,3,3,5,4,3,4,5,5,3,1,1,1,1,1,1,1,"ControlP","left"
376,28,1,8,1,1,1,5,6,6,6,6,1,5,2,5,100,0,99,0,86,10,33,100,24,1,1,1,1,1,1,1,2,1,1,7,7,5,5,3,1,1,1,1,1,"HappyP","left"
260,41,1,7,6,7,5,5,6,6,6,6,10,4,2,7,88,32,91,29,46,80,83,30,32,5,4,5,4,6,6,6,6,6,6,4,4,2,4,3,4,2,4,2,1,"HappyW","right"
700,45,1,9,2,3,1,3,5,4,3,5,2,1,2,3,69,20,70,19,71,48,61,62,17,6,4,6,6,3,2,4,4,4,4,4,4,4,2,1,3,2,4,4,2,"ControlQ","left"
365,49,1,7,5,5,4,6,5,5,5,4,8,5,2,6,66,10,66,32,31,65,9,65,51,5,4,5,4,5,5,5,5,4,5,3,4,2,4,4,3,3,3,2,1,"ControlW","right"
479,32,1,8,4,4,4,4,4,4,4,4,6,4,2,5,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,"ControlW","right"
497,29,1,8,7,5,2,7,5,2,4,1,3,5,2,5,99,0,99,0,62,56,4,98,65,4,4,4,4,6,5,3,4,2,4,3,3,2,4,2,1,2,4,1,1,"ControlP","left"
706,45,1,4,7,7,7,7,5,5,4,4,6,4,2,7,67,58,60,45,67,61,65,63,66,5,6,6,5,5,5,5,5,5,5,4,4,4,2,3,3,4,4,2,1,"HappyQ","right"
290,31,0,8,7,6,5,7,4,5,4,4,7,5,2,9,74,62,62,72,81,34,69,66,32,5,5,5,5,3,5,5,4,3,5,4,5,5,1,1,1,3,4,1,1,"HappyP","right"
599,27,1,8,5,4,4,5,4,4,4,4,3,4,2,5,56,52,91,43,56,52,53,82,53,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,1,1,"ControlQ","left"
325,32,1,8,4,7,3,7,3,1,4,1,2,2,2,8,50,50,50,50,50,50,50,50,50,6,6,6,4,4,4,4,6,3,6,1,1,1,1,1,1,1,2,1,1,"ControlQ","left"
543,40,1,8,6,6,3,5,2,2,2,2,6,5,2,7,64,10,69,30,59,41,67,58,66,5,5,5,5,5,5,5,5,5,5,2,2,3,1,2,1,1,1,1,1,"HappyW","right"
